unitid,efalevel,line,section,lstudy,eftotlt
409537,2,99,3,1,38
409537,3,99,3,1,38
409537,4,99,3,1,10
409537,5,99,3,1,28
409537,20,99,3,1,28
409537,41,28,2,4,38
409537,42,22,2,1,38
409537,43,20,2,1,38
409537,44,15,2,1,10
409537,45,99,2,1,28
409537,60,17,2,1,28
409591,1,29,3,4,108
409591,2,99,3,1,108
409591,3,99,3,1,108
409591,4,99,3,1,55
409591,5,99,3,1,53
409591,20,99,3,1,53
409591,21,14,1,4,72
409591,22,8,1,1,72
409591,23,6,1,1,72
409591,24,1,1,1,36
409591,25,99,1,1,36
409591,40,3,1,1,36
409591,41,28,2,4,36
409591,42,22,2,1,36
409591,43,20,2,1,36
409591,44,15,2,1,19
409591,45,99,2,1,17
409591,60,17,2,1,17
409616,1,29,3,4,517
409616,12,99,3,3,517
409616,21,14,1,4,514
409616,32,11,1,3,514
409616,41,28,2,4,3
409616,52,25,2,3,3
409698,1,29,3,4,6742
409698,2,99,3,1,5909
409698,3,99,3,1,5811
409698,4,99,3,1,943
409698,5,99,3,1,4868
409698,11,99,3,1,98
409698,12,99,3,3,833
409698,19,99,3,1,857
409698,20,99,3,1,4011
409698,21,14,1,4,5784
409698,22,8,1,1,5204
409698,23,6,1,1,5161
409698,24,1,1,1,929
409698,25,99,1,1,4232
409698,31,7,1,1,43
409698,32,11,1,3,580
409698,39,2,1,1,749
409698,40,3,1,1,3483
409698,41,28,2,4,958
409698,42,22,2,1,705
409698,43,20,2,1,650
409698,44,15,2,1,14
409698,45,99,2,1,636
409698,51,21,2,1,55
409698,52,25,2,3,253
409698,59,16,2,1,108
409698,60,17,2,1,528
410797,1,29,3,4,74
410797,2,99,3,1,74
410797,3,99,3,1,74
410797,4,99,3,1,23
410797,5,99,3,1,51
410797,20,99,3,1,51
410797,21,14,1,4,74
410797,22,8,1,1,74
410797,23,6,1,1,74
410797,24,1,1,1,23
410797,25,99,1,1,51
410797,40,3,1,1,51
410964,1,29,3,4,40
410964,2,99,3,1,40
410964,3,99,3,1,40
410964,4,99,3,1,9
410964,5,99,3,1,31
410964,20,99,3,1,31
410964,21,14,1,4,37
410964,22,8,1,1,37
410964,23,6,1,1,37
410964,24,1,1,1,9
410964,25,99,1,1,28
410964,40,3,1,1,28
410964,41,28,2,4,3
410964,42,22,2,1,3
410964,43,20,2,1,3
410964,45,99,2,1,3
410964,60,17,2,1,3
411684,1,29,3,4,154
411684,2,99,3,1,154
411684,3,99,3,1,154
411684,4,99,3,1,20
411684,5,99,3,1,134
411684,20,99,3,1,134
411684,21,14,1,4,154
411684,22,8,1,1,154
411684,23,6,1,1,154
411684,24,1,1,1,20
411684,25,99,1,1,134
411684,40,3,1,1,134
411754,1,29,3,4,31
411754,2,99,3,1,31
411754,3,99,3,1,31
411754,5,99,3,1,31
411754,20,99,3,1,31
411754,21,14,1,4,31
411754,22,8,1,1,31
411754,23,6,1,1,31
411754,25,99,1,1,31
411754,40,3,1,1,31
412173,1,29,3,4,559
412173,2,99,3,1,559
412173,3,99,3,1,559
412173,4,99,3,1,9
412173,5,99,3,1,550
412173,19,99,3,1,94
412173,20,99,3,1,456
412173,21,14,1,4,559
412173,22,8,1,1,559
412173,23,6,1,1,559
412173,24,1,1,1,9
412173,25,99,1,1,550
412173,39,2,1,1,94
412173,40,3,1,1,456
412535,1,29,3,4,35
412535,2,99,3,1,35
412535,3,99,3,1,35
412535,4,99,3,1,8
412535,5,99,3,1,27
412535,20,99,3,1,27
412535,21,14,1,4,30
412535,22,8,1,1,30
412535,23,6,1,1,30
412535,24,1,1,1,8
412535,25,99,1,1,22
412535,40,3,1,1,22
412535,41,28,2,4,5
412535,42,22,2,1,5
412535,43,20,2,1,5
412535,45,99,2,1,5
412535,60,17,2,1,5
412544,1,29,3,4,133
412544,2,99,3,1,133
412544,3,99,3,1,133
412544,4,99,3,1,11
412544,5,99,3,1,122
412544,20,99,3,1,122
412544,21,14,1,4,87
412544,22,8,1,1,87
412544,23,6,1,1,87
412544,24,1,1,1,6
412544,25,99,1,1,81
412544,40,3,1,1,81
412544,41,28,2,4,46
412544,42,22,2,1,46
412544,43,20,2,1,46
412544,44,15,2,1,5
412544,45,99,2,1,41
412544,60,17,2,1,41
412599,1,29,3,4,391
412599,2,99,3,1,391
412599,3,99,3,1,391
412599,4,99,3,1,165
412599,5,99,3,1,226
412599,19,99,3,1,11
412599,20,99,3,1,215
412599,21,14,1,4,391
412599,22,8,1,1,391
412599,23,6,1,1,391
412599,24,1,1,1,165
412599,25,99,1,1,226
412599,39,2,1,1,11
412599,40,3,1,1,215
413176,1,29,3,4,36
413176,2,99,3,1,36
413176,3,99,3,1,36
413176,4,99,3,1,18
413176,5,99,3,1,18
413176,20,99,3,1,18
413176,21,14,1,4,36
413176,22,8,1,1,36
413176,23,6,1,1,36
413176,24,1,1,1,18
413176,25,99,1,1,18
413176,40,3,1,1,18
413413,1,29,3,4,43915
413413,2,99,3,1,16177
413413,3,99,3,1,16173
413413,4,99,3,1,221
413413,5,99,3,1,15952
413413,11,99,3,1,4
413413,12,99,3,3,27738
413413,19,99,3,1,6776
413413,20,99,3,1,9176
413413,21,14,1,4,10440
413413,22,8,1,1,4700
413413,23,6,1,1,4700
413413,24,1,1,1,72
413413,25,99,1,1,4628
413413,32,11,1,3,5740
413413,39,2,1,1,2150
413413,40,3,1,1,2478
413413,41,28,2,4,33475
413413,42,22,2,1,11477
413413,43,20,2,1,11473
413413,44,15,2,1,149
413413,45,99,2,1,11324
413413,51,21,2,1,4
413413,52,25,2,3,21998
413413,59,16,2,1,4626
413413,60,17,2,1,6698
413617,1,29,3,4,219
413617,2,99,3,1,219
413617,3,99,3,1,199
413617,4,99,3,1,26
413617,5,99,3,1,173
413617,11,99,3,1,20
413617,19,99,3,1,4
413617,20,99,3,1,169
413617,21,14,1,4,80
413617,22,8,1,1,80
413617,23,6,1,1,80
413617,24,1,1,1,15
413617,25,99,1,1,65
413617,39,2,1,1,1
413617,40,3,1,1,64
413617,41,28,2,4,139
413617,42,22,2,1,139
413617,43,20,2,1,119
413617,44,15,2,1,11
413617,45,99,2,1,108
413617,51,21,2,1,20
413617,59,16,2,1,3
413617,60,17,2,1,105
413626,1,29,3,4,243
413626,2,99,3,1,243
413626,3,99,3,1,243
413626,4,99,3,1,163
413626,5,99,3,1,80
413626,19,99,3,1,39
413626,20,99,3,1,41
413626,21,14,1,4,145
413626,22,8,1,1,145
413626,23,6,1,1,145
413626,24,1,1,1,95
413626,25,99,1,1,50
413626,39,2,1,1,30
413626,40,3,1,1,20
413626,41,28,2,4,98
413626,42,22,2,1,98
413626,43,20,2,1,98
413626,44,15,2,1,68
413626,45,99,2,1,30
413626,59,16,2,1,9
413626,60,17,2,1,21
413680,1,29,3,4,319
413680,2,99,3,1,319
413680,3,99,3,1,319
413680,4,99,3,1,93
413680,5,99,3,1,226
413680,19,99,3,1,6
413680,20,99,3,1,220
413680,21,14,1,4,319
413680,22,8,1,1,319
413680,23,6,1,1,319
413680,24,1,1,1,93
413680,25,99,1,1,226
413680,39,2,1,1,6
413680,40,3,1,1,220
413820,1,29,3,4,26
413820,2,99,3,1,26
413820,3,99,3,1,26
413820,4,99,3,1,21
413820,5,99,3,1,5
413820,20,99,3,1,5
413820,21,14,1,4,26
413820,22,8,1,1,26
413820,23,6,1,1,26
413820,24,1,1,1,21
413820,25,99,1,1,5
413820,40,3,1,1,5
413893,1,29,3,4,1119
413893,2,99,3,1,1119
413893,3,99,3,1,1119
413893,4,99,3,1,184
413893,5,99,3,1,935
413893,20,99,3,1,935
413893,21,14,1,4,1119
413893,22,8,1,1,1119
413893,23,6,1,1,1119
413893,24,1,1,1,184
413893,25,99,1,1,935
413893,40,3,1,1,935
414063,1,29,3,4,93
414063,2,99,3,1,93
414063,3,99,3,1,93
414063,4,99,3,1,25
414063,5,99,3,1,68
414063,20,99,3,1,68
414063,21,14,1,4,93
414063,22,8,1,1,93
414063,23,6,1,1,93
414063,24,1,1,1,25
414063,25,99,1,1,68
414063,40,3,1,1,68
414124,1,29,3,4,328
414124,2,99,3,1,328
414124,3,99,3,1,328
414124,4,99,3,1,104
414124,5,99,3,1,224
414124,20,99,3,1,224
414124,21,14,1,4,250
414124,22,8,1,1,250
414124,23,6,1,1,250
414124,24,1,1,1,85
414124,25,99,1,1,165
414124,40,3,1,1,165
414124,41,28,2,4,78
414124,42,22,2,1,78
414124,43,20,2,1,78
414124,44,15,2,1,19
414124,45,99,2,1,59
414124,60,17,2,1,59
414461,1,29,3,4,2246
414461,2,99,3,1,2246
414461,3,99,3,1,2246
414461,4,99,3,1,932
414461,5,99,3,1,1314
414461,19,99,3,1,155
414461,20,99,3,1,1159
414461,21,14,1,4,1972
414461,22,8,1,1,1972
414461,23,6,1,1,1972
414461,24,1,1,1,925
414461,25,99,1,1,1047
414461,39,2,1,1,52
414461,40,3,1,1,995
414461,41,28,2,4,274
414461,42,22,2,1,274
414461,43,20,2,1,274
414461,44,15,2,1,7
414461,45,99,2,1,267
414461,59,16,2,1,103
414461,60,17,2,1,164
414489,1,29,3,4,84
414489,2,99,3,1,84
414489,3,99,3,1,84
414489,4,99,3,1,58
414489,5,99,3,1,26
414489,20,99,3,1,26
414489,21,14,1,4,84
414489,22,8,1,1,84
414489,23,6,1,1,84
414489,24,1,1,1,58
414489,25,99,1,1,26
414489,40,3,1,1,26
414540,1,29,3,4,239
414540,2,99,3,1,239
414540,3,99,3,1,239
414540,4,99,3,1,158
414540,5,99,3,1,81
414540,20,99,3,1,81
414540,21,14,1,4,181
414540,22,8,1,1,181
414540,23,6,1,1,181
414540,24,1,1,1,122
414540,25,99,1,1,59
414540,40,3,1,1,59
414540,41,28,2,4,58
414540,42,22,2,1,58
414540,43,20,2,1,58
414540,44,15,2,1,36
414540,45,99,2,1,22
414540,60,17,2,1,22
414595,1,29,3,4,678
414595,2,99,3,1,307
414595,3,99,3,1,264
414595,4,99,3,1,154
414595,5,99,3,1,110
414595,11,99,3,1,43
414595,12,99,3,3,371
414595,20,99,3,1,110
414595,21,14,1,4,326
414595,22,8,1,1,90
414595,23,6,1,1,83
414595,24,1,1,1,66
414595,25,99,1,1,17
414595,31,7,1,1,7
414595,32,11,1,3,236
414595,40,3,1,1,17
414595,41,28,2,4,352
414595,42,22,2,1,217
414595,43,20,2,1,181
414595,44,15,2,1,88
414595,45,99,2,1,93
414595,51,21,2,1,36
414595,52,25,2,3,135
414595,60,17,2,1,93
414869,1,29,3,4,341
414869,2,99,3,1,341
414869,3,99,3,1,341
414869,4,99,3,1,70
414869,5,99,3,1,271
414869,20,99,3,1,271
414869,21,14,1,4,92
414869,22,8,1,1,92
414869,23,6,1,1,92
414869,24,1,1,1,24
414869,25,99,1,1,68
414869,40,3,1,1,68
414869,41,28,2,4,249
414869,42,22,2,1,249
414869,43,20,2,1,249
414869,44,15,2,1,46
414869,45,99,2,1,203
414869,60,17,2,1,203
414878,1,29,3,4,8230
414878,2,99,3,1,444
414878,3,99,3,1,273
414878,4,99,3,1,10
414878,5,99,3,1,263
414878,11,99,3,1,171
414878,12,99,3,3,7786
414878,19,99,3,1,42
414878,20,99,3,1,221
414878,21,14,1,4,1965
414878,22,8,1,1,144
414878,23,6,1,1,141
414878,24,1,1,1,3
414878,25,99,1,1,138
414878,31,7,1,1,3
414878,32,11,1,3,1821
414878,39,2,1,1,11
414878,40,3,1,1,127
414878,41,28,2,4,6265
414878,42,22,2,1,300
414878,43,20,2,1,132
414878,44,15,2,1,7
414878,45,99,2,1,125
414878,51,21,2,1,168
414878,52,25,2,3,5965
414878,59,16,2,1,31
414878,60,17,2,1,94
414911,1,29,3,4,2286
414911,2,99,3,1,2286
414911,3,99,3,1,719
414911,4,99,3,1,209
414911,5,99,3,1,510
414911,11,99,3,1,1567
414911,19,99,3,1,32
414911,20,99,3,1,478
414911,21,14,1,4,564
414911,22,8,1,1,564
414911,23,6,1,1,487
414911,24,1,1,1,162
414911,25,99,1,1,325
414911,31,7,1,1,77
414911,39,2,1,1,23
414911,40,3,1,1,302
414911,41,28,2,4,1722
414911,42,22,2,1,1722
414911,43,20,2,1,232
414911,44,15,2,1,47
414911,45,99,2,1,185
414911,51,21,2,1,1490
414911,59,16,2,1,9
414911,60,17,2,1,176
414939,1,29,3,4,396
414939,2,99,3,1,396
414939,3,99,3,1,396
414939,4,99,3,1,101
414939,5,99,3,1,295
414939,19,99,3,1,2
414939,20,99,3,1,293
414939,21,14,1,4,396
414939,22,8,1,1,396
414939,23,6,1,1,396
414939,24,1,1,1,101
414939,25,99,1,1,295
414939,39,2,1,1,2
414939,40,3,1,1,293
414966,1,29,3,4,98
414966,12,99,3,3,98
414966,21,14,1,4,39
414966,32,11,1,3,39
414966,41,28,2,4,59
414966,52,25,2,3,59
415039,1,29,3,4,50
415039,2,99,3,1,50
415039,3,99,3,1,50
415039,4,99,3,1,37
415039,5,99,3,1,13
415039,20,99,3,1,13
415039,21,14,1,4,40
415039,22,8,1,1,40
415039,23,6,1,1,40
415039,24,1,1,1,30
415039,25,99,1,1,10
415039,40,3,1,1,10
415039,41,28,2,4,10
415039,42,22,2,1,10
415039,43,20,2,1,10
415039,44,15,2,1,7
415039,45,99,2,1,3
415039,60,17,2,1,3
415057,1,29,3,4,29
415057,2,99,3,1,29
415057,3,99,3,1,29
415057,4,99,3,1,14
415057,5,99,3,1,15
415057,20,99,3,1,15
415057,21,14,1,4,29
415057,22,8,1,1,29
415057,23,6,1,1,29
415057,24,1,1,1,14
415057,25,99,1,1,15
415057,40,3,1,1,15
415987,1,29,3,4,84
415987,2,99,3,1,84
415987,3,99,3,1,84
415987,4,99,3,1,77
415987,5,99,3,1,7
415987,20,99,3,1,7
415987,21,14,1,4,84
415987,22,8,1,1,84
415987,23,6,1,1,84
415987,24,1,1,1,77
415987,25,99,1,1,7
415987,40,3,1,1,7
416458,1,29,3,4,106
416458,2,99,3,1,106
416458,3,99,3,1,106
416458,4,99,3,1,48
416458,5,99,3,1,58
416458,20,99,3,1,58
416458,21,14,1,4,106
416458,22,8,1,1,106
416458,23,6,1,1,106
416458,24,1,1,1,48
416458,25,99,1,1,58
416458,40,3,1,1,58
416801,1,29,3,4,355
416801,2,99,3,1,322
416801,3,99,3,1,322
416801,5,99,3,1,322
416801,12,99,3,3,33
416801,19,99,3,1,63
416801,20,99,3,1,259
416801,21,14,1,4,306
416801,22,8,1,1,288
416801,23,6,1,1,288
416801,25,99,1,1,288
416801,32,11,1,3,18
416801,39,2,1,1,61
416801,40,3,1,1,227
416801,41,28,2,4,49
416801,42,22,2,1,34
416801,43,20,2,1,34
416801,45,99,2,1,34
416801,52,25,2,3,15
416801,59,16,2,1,2
416801,60,17,2,1,32
417008,1,29,3,4,102
417008,2,99,3,1,102
417008,3,99,3,1,102
417008,4,99,3,1,9
417008,5,99,3,1,93
417008,20,99,3,1,93
417008,21,14,1,4,102
417008,22,8,1,1,102
417008,23,6,1,1,102
417008,24,1,1,1,9
417008,25,99,1,1,93
417008,40,3,1,1,93
417062,1,29,3,4,41
417062,2,99,3,1,41
417062,3,99,3,1,41
417062,4,99,3,1,10
417062,5,99,3,1,31
417062,20,99,3,1,31
417062,21,14,1,4,28
417062,22,8,1,1,28
417062,23,6,1,1,28
417062,24,1,1,1,8
417062,25,99,1,1,20
417062,40,3,1,1,20
417062,41,28,2,4,13
417062,42,22,2,1,13
417062,43,20,2,1,13
417062,44,15,2,1,2
417062,45,99,2,1,11
417062,60,17,2,1,11
417105,1,29,3,4,435
417105,2,99,3,1,435
417105,3,99,3,1,435
417105,4,99,3,1,230
417105,5,99,3,1,205
417105,20,99,3,1,205
417105,21,14,1,4,295
417105,22,8,1,1,295
417105,23,6,1,1,295
417105,24,1,1,1,168
417105,25,99,1,1,127
417105,40,3,1,1,127
417105,41,28,2,4,140
417105,42,22,2,1,140
417105,43,20,2,1,140
417105,44,15,2,1,62
417105,45,99,2,1,78
417105,60,17,2,1,78
417123,1,29,3,4,52
417123,2,99,3,1,52
417123,3,99,3,1,52
417123,4,99,3,1,14
417123,5,99,3,1,38
417123,20,99,3,1,38
417123,21,14,1,4,27
417123,22,8,1,1,27
417123,23,6,1,1,27
417123,24,1,1,1,8
417123,25,99,1,1,19
417123,40,3,1,1,19
417123,41,28,2,4,25
417123,42,22,2,1,25
417123,43,20,2,1,25
417123,44,15,2,1,6
417123,45,99,2,1,19
417123,60,17,2,1,19
417248,1,29,3,4,34
417248,2,99,3,1,34
417248,3,99,3,1,34
417248,4,99,3,1,17
417248,5,99,3,1,17
417248,20,99,3,1,17
417248,21,14,1,4,34
417248,22,8,1,1,34
417248,23,6,1,1,34
417248,24,1,1,1,17
417248,25,99,1,1,17
417248,40,3,1,1,17
417275,1,29,3,4,27
417275,2,99,3,1,27
417275,3,99,3,1,27
417275,4,99,3,1,14
417275,5,99,3,1,13
417275,20,99,3,1,13
417275,21,14,1,4,27
417275,22,8,1,1,27
417275,23,6,1,1,27
417275,24,1,1,1,14
417275,25,99,1,1,13
417275,40,3,1,1,13
417327,1,29,3,4,329
417327,2,99,3,1,329
417327,3,99,3,1,293
417327,4,99,3,1,17
417327,5,99,3,1,276
417327,11,99,3,1,36
417327,20,99,3,1,276
417327,21,14,1,4,125
417327,22,8,1,1,125
417327,23,6,1,1,123
417327,24,1,1,1,11
417327,25,99,1,1,112
417327,31,7,1,1,2
417327,40,3,1,1,112
417327,41,28,2,4,204
417327,42,22,2,1,204
417327,43,20,2,1,170
417327,44,15,2,1,6
417327,45,99,2,1,164
417327,51,21,2,1,34
417327,60,17,2,1,164
417442,1,29,3,4,48
417442,2,99,3,1,48
417442,3,99,3,1,48
417442,4,99,3,1,8
417442,5,99,3,1,40
417442,20,99,3,1,40
417442,21,14,1,4,48
417442,22,8,1,1,48
417442,23,6,1,1,48
417442,24,1,1,1,8
417442,25,99,1,1,40
417442,40,3,1,1,40
417503,1,29,3,4,355
417503,2,99,3,1,355
417503,3,99,3,1,355
417503,4,99,3,1,22
417503,5,99,3,1,333
417503,20,99,3,1,333
417503,21,14,1,4,190
417503,22,8,1,1,190
417503,23,6,1,1,190
417503,24,1,1,1,12
417503,25,99,1,1,178
417503,40,3,1,1,178
417503,41,28,2,4,165
417503,42,22,2,1,165
417503,43,20,2,1,165
417503,44,15,2,1,10
417503,45,99,2,1,155
417503,60,17,2,1,155
417600,1,29,3,4,11
417600,2,99,3,1,11
417600,3,99,3,1,11
417600,4,99,3,1,10
417600,5,99,3,1,1
417600,20,99,3,1,1
417600,21,14,1,4,11
417600,22,8,1,1,11
417600,23,6,1,1,11
417600,24,1,1,1,10
417600,25,99,1,1,1
417600,40,3,1,1,1
417628,1,29,3,4,21
417628,2,99,3,1,21
417628,3,99,3,1,21
417628,4,99,3,1,5
417628,5,99,3,1,16
417628,20,99,3,1,16
417628,21,14,1,4,20
417628,22,8,1,1,20
417628,23,6,1,1,20
417628,24,1,1,1,5
417628,25,99,1,1,15
417628,40,3,1,1,15
417628,41,28,2,4,1
417628,42,22,2,1,1
417628,43,20,2,1,1
417628,45,99,2,1,1
417628,60,17,2,1,1
417637,1,29,3,4,58
417637,2,99,3,1,58
417637,3,99,3,1,58
417637,4,99,3,1,19
417637,5,99,3,1,39
417637,20,99,3,1,39
417637,21,14,1,4,58
417637,22,8,1,1,58
417637,23,6,1,1,58
417637,24,1,1,1,19
417637,25,99,1,1,39
417637,40,3,1,1,39
417646,1,29,3,4,23
417646,2,99,3,1,23
417646,3,99,3,1,23
417646,4,99,3,1,7
417646,5,99,3,1,16
417646,20,99,3,1,16
417646,21,14,1,4,23
417646,22,8,1,1,23
417646,23,6,1,1,23
417646,24,1,1,1,7
417646,25,99,1,1,16
417646,40,3,1,1,16
417655,1,29,3,4,23
417655,2,99,3,1,23
417655,3,99,3,1,23
417655,4,99,3,1,8
417655,5,99,3,1,15
417655,20,99,3,1,15
417655,21,14,1,4,23
417655,22,8,1,1,23
417655,23,6,1,1,23
417655,24,1,1,1,8
417655,25,99,1,1,15
417655,40,3,1,1,15
417682,1,29,3,4,20
417682,2,99,3,1,20
417682,3,99,3,1,20
417682,4,99,3,1,14
417682,5,99,3,1,6
417682,20,99,3,1,6
417682,21,14,1,4,20
417682,22,8,1,1,20
417682,23,6,1,1,20
417682,24,1,1,1,14
417682,25,99,1,1,6
417682,40,3,1,1,6
417716,1,29,3,4,152
417716,2,99,3,1,152
417716,3,99,3,1,152
417716,4,99,3,1,8
417716,5,99,3,1,144
417716,20,99,3,1,144
417716,21,14,1,4,152
417716,22,8,1,1,152
417716,23,6,1,1,152
417716,24,1,1,1,8
417716,25,99,1,1,144
417716,40,3,1,1,144
417725,1,29,3,4,48
417725,2,99,3,1,48
417725,3,99,3,1,48
417725,4,99,3,1,12
417725,5,99,3,1,36
417725,20,99,3,1,36
417725,21,14,1,4,48
417725,22,8,1,1,48
417725,23,6,1,1,48
417725,24,1,1,1,12
417725,25,99,1,1,36
417725,40,3,1,1,36
417734,1,29,3,4,147
417734,2,99,3,1,147
417734,3,99,3,1,146
417734,4,99,3,1,18
417734,5,99,3,1,128
417734,11,99,3,1,1
417734,19,99,3,1,34
417734,20,99,3,1,94
417734,21,14,1,4,75
417734,22,8,1,1,75
417734,23,6,1,1,75
417734,24,1,1,1,16
417734,25,99,1,1,59
417734,39,2,1,1,19
417734,40,3,1,1,40
417734,41,28,2,4,72
417734,42,22,2,1,72
417734,43,20,2,1,71
417734,44,15,2,1,2
417734,45,99,2,1,69
417734,51,21,2,1,1
417734,59,16,2,1,15
417734,60,17,2,1,54
417752,1,29,3,4,26
417752,2,99,3,1,26
417752,3,99,3,1,26
417752,4,99,3,1,7
417752,5,99,3,1,19
417752,19,99,3,1,5
417752,20,99,3,1,14
417752,21,14,1,4,25
417752,22,8,1,1,25
417752,23,6,1,1,25
417752,24,1,1,1,7
417752,25,99,1,1,18
417752,39,2,1,1,4
417752,40,3,1,1,14
417752,41,28,2,4,1
417752,42,22,2,1,1
417752,43,20,2,1,1
417752,45,99,2,1,1
417752,59,16,2,1,1
417831,1,29,3,4,60
417831,2,99,3,1,60
417831,3,99,3,1,60
417831,4,99,3,1,31
417831,5,99,3,1,29
417831,20,99,3,1,29
417831,21,14,1,4,60
417831,22,8,1,1,60
417831,23,6,1,1,60
417831,24,1,1,1,31
417831,25,99,1,1,29
417831,40,3,1,1,29
417840,1,29,3,4,406
417840,2,99,3,1,406
417840,3,99,3,1,406
417840,4,99,3,1,36
417840,5,99,3,1,370
417840,20,99,3,1,370
417840,21,14,1,4,406
417840,22,8,1,1,406
417840,23,6,1,1,406
417840,24,1,1,1,36
417840,25,99,1,1,370
417840,40,3,1,1,370
417868,1,29,3,4,35
417868,2,99,3,1,35
417868,3,99,3,1,35
417868,4,99,3,1,24
417868,5,99,3,1,11
417868,20,99,3,1,11
417868,21,14,1,4,21
417868,22,8,1,1,21
417868,23,6,1,1,21
417868,24,1,1,1,21
417868,41,28,2,4,14
417868,42,22,2,1,14
417868,43,20,2,1,14
417868,44,15,2,1,3
417868,45,99,2,1,11
417868,60,17,2,1,11
417886,1,29,3,4,23
417886,2,99,3,1,23
417886,3,99,3,1,23
417886,4,99,3,1,4
417886,5,99,3,1,19
417886,20,99,3,1,19
417886,21,14,1,4,23
417886,22,8,1,1,23
417886,23,6,1,1,23
417886,24,1,1,1,4
417886,25,99,1,1,19
417886,40,3,1,1,19
417910,1,29,3,4,388
417910,2,99,3,1,388
417910,3,99,3,1,388
417910,4,99,3,1,86
417910,5,99,3,1,302
417910,20,99,3,1,302
417910,21,14,1,4,388
417910,22,8,1,1,388
417910,23,6,1,1,388
417910,24,1,1,1,86
417910,25,99,1,1,302
417910,40,3,1,1,302
417983,1,29,3,4,23
417983,2,99,3,1,23
417983,3,99,3,1,23
417983,4,99,3,1,16
417983,5,99,3,1,7
417983,20,99,3,1,7
417983,21,14,1,4,16
417983,22,8,1,1,16
417983,23,6,1,1,16
417983,24,1,1,1,16
417983,41,28,2,4,7
417983,42,22,2,1,7
417983,43,20,2,1,7
417983,45,99,2,1,7
417983,60,17,2,1,7
417992,1,29,3,4,72
417992,2,99,3,1,72
417992,3,99,3,1,72
417992,4,99,3,1,11
417992,5,99,3,1,61
417992,20,99,3,1,61
417992,21,14,1,4,35
417992,22,8,1,1,35
417992,23,6,1,1,35
417992,24,1,1,1,7
417992,25,99,1,1,28
417992,40,3,1,1,28
417992,41,28,2,4,37
417992,42,22,2,1,37
417992,43,20,2,1,37
417992,44,15,2,1,4
417992,45,99,2,1,33
417992,60,17,2,1,33
418001,1,29,3,4,77
418001,2,99,3,1,77
418001,3,99,3,1,77
418001,4,99,3,1,13
418001,5,99,3,1,64
418001,20,99,3,1,64
418001,21,14,1,4,77
418001,22,8,1,1,77
418001,23,6,1,1,77
418001,24,1,1,1,13
418001,25,99,1,1,64
418001,40,3,1,1,64
418010,1,29,3,4,88
418010,2,99,3,1,88
418010,3,99,3,1,88
418010,4,99,3,1,33
418010,5,99,3,1,55
418010,20,99,3,1,55
418010,21,14,1,4,57
418010,22,8,1,1,57
418010,23,6,1,1,57
418010,24,1,1,1,19
418010,25,99,1,1,38
418010,40,3,1,1,38
418010,41,28,2,4,31
418010,42,22,2,1,31
418010,43,20,2,1,31
418010,44,15,2,1,14
418010,45,99,2,1,17
418010,60,17,2,1,17
418029,1,29,3,4,37
418029,2,99,3,1,37
418029,3,99,3,1,37
418029,4,99,3,1,11
418029,5,99,3,1,26
418029,20,99,3,1,26
418029,21,14,1,4,37
418029,22,8,1,1,37
418029,23,6,1,1,37
418029,24,1,1,1,11
418029,25,99,1,1,26
418029,40,3,1,1,26
418038,1,29,3,4,161
418038,2,99,3,1,161
418038,3,99,3,1,161
418038,4,99,3,1,23
418038,5,99,3,1,138
418038,20,99,3,1,138
418038,21,14,1,4,161
418038,22,8,1,1,161
418038,23,6,1,1,161
418038,24,1,1,1,23
418038,25,99,1,1,138
418038,40,3,1,1,138
418065,1,29,3,4,275
418065,2,99,3,1,275
418065,3,99,3,1,275
418065,4,99,3,1,101
418065,5,99,3,1,174
418065,20,99,3,1,174
418065,21,14,1,4,213
418065,22,8,1,1,213
418065,23,6,1,1,213
418065,24,1,1,1,79
418065,25,99,1,1,134
418065,40,3,1,1,134
418065,41,28,2,4,62
418065,42,22,2,1,62
418065,43,20,2,1,62
418065,44,15,2,1,22
418065,45,99,2,1,40
418065,60,17,2,1,40
418083,1,29,3,4,29
418083,2,99,3,1,29
418083,3,99,3,1,29
418083,4,99,3,1,3
418083,5,99,3,1,26
418083,20,99,3,1,26
418083,21,14,1,4,29
418083,22,8,1,1,29
418083,23,6,1,1,29
418083,24,1,1,1,3
418083,25,99,1,1,26
418083,40,3,1,1,26
418126,1,29,3,4,97
418126,2,99,3,1,34
418126,3,99,3,1,32
418126,4,99,3,1,3
418126,5,99,3,1,29
418126,11,99,3,1,2
418126,12,99,3,3,63
418126,19,99,3,1,6
418126,20,99,3,1,23
418126,21,14,1,4,48
418126,22,8,1,1,16
418126,23,6,1,1,16
418126,24,1,1,1,2
418126,25,99,1,1,14
418126,32,11,1,3,32
418126,39,2,1,1,1
418126,40,3,1,1,13
418126,41,28,2,4,49
418126,42,22,2,1,18
418126,43,20,2,1,16
418126,44,15,2,1,1
418126,45,99,2,1,15
418126,51,21,2,1,2
418126,52,25,2,3,31
418126,59,16,2,1,5
418126,60,17,2,1,10
418171,1,29,3,4,43
418171,2,99,3,1,43
418171,3,99,3,1,43
418171,4,99,3,1,4
418171,5,99,3,1,39
418171,20,99,3,1,39
418171,21,14,1,4,43
418171,22,8,1,1,43
418171,23,6,1,1,43
418171,24,1,1,1,4
418171,25,99,1,1,39
418171,40,3,1,1,39
418199,1,29,3,4,67
418199,2,99,3,1,67
